# CSM model "Johnson-Hearn" contributed by author K. Johnson and E. Hearn.
# Reference: Johnson (2024), doi:10.1029/ 2023JB027472.
# Last revised on 22 Aug 2024, this *.csv version assembled by K. Luttrell on 08 Oct 2024.
#
# This is a stressing_rate model.
# Tension is taken as positive (physics convention).
# This model provides both meaningful orientation and meaningful magnitude.
# It is defined for depths from 1 km to 15 km.
# These model values do not vary with depth.
#
# Data Columns:
# 1) Longitude in degrees, WGS84 (California has negative LON)
# 2) Latitude in degrees, WGS84
# 3) Depth in km relative to mean sea level (positive: below sea-level; negative: above sea-level)
# 4) See stressing rate tensor component in MPa/yr
# 5) Sen stressing rate tensor component in MPa/yr
# 6) Seu stressing rate tensor component in MPa/yr
# 7) Snn stressing rate tensor component in MPa/yr
# 8) Snu stressing rate tensor component in MPa/yr
# 9) Suu stressing rate tensor component in MPa/yr
# 10) SHmax angle in degrees East of North (calculated from tensor using Lund and Townend [2007] eqn. 11)
# 11) SHmax angle uncertainty in degrees (if provided by the author, NaN otherwise)
# 12) phi shape parameter (S1-S2)/(S1-S3) for positive tension (calculated from tensor as in Angelier [1979])
# 13) R stress ratio (S2-S3)/(S1-S3) for positive tension (calculated from tensor as in Gephart and Forsyth [1984])
# 14) Aphi Anderson modified shape parameter (calculated from tensor as in Simpson [1997])
# 15) isotropic pressure rate (S1+S2+S3)/3 in MPa/yr (calculated from tensor)
# 16) differential stressing rate (S1-S3) in MPa/yr (calculated from tensor)
# 17) maximum shear stressing rate "Von Mises stressing rate" (S1-S3)/2 in MPa/yr (calculated from tensor)
# 18) S1 most tensional principal stress rate in MPa/yr (eigenvalues calculated from tensor)
# 19) S2 intermediate principal stress rate in MPa/yr
# 20) S3 most compressional principal stress rate in MPa/yr
# 21) V1x unit vector component of most tensional principal axis (eigenvectors calculated from tensor)
# 22) V1y unit vector component of most tensional principal axis (NOTE: principal axes are bi-directional)
# 23) V1z unit vector component of most tensional principal axis (unit vector given for above-horizontal end)
# 24) V2x unit vector component of intermediate principal axis
# 25) V2y unit vector component of intermediate principal axis
# 26) V2z unit vector component of intermediate principal axis
# 27) V3x unit vector component of most compressional principal axis
# 28) V3y unit vector component of most compressional principal axis
# 29) V3z unit vector component of most compressional principal axis
# 30) V1 plunge of most tensional principal axis in degrees below horizontal (calculated from eigenvectors)
# 31) V2 plunge of intermediate principal axis in degrees below horizontal
# 32) V3 plunge of most compressional principal axis in degrees below horizontal
# 33) V1 azimuth of most tensional principal axis in degrees East of North     (calculated from eigenvectors)
# 34) V2 azimuth of intermediate principal axis in degrees East of North       (NOTE: principal axes are bi-directional)
# 35) V3 azimuth of most compressional principal axis in degrees East of North (azimuth given for below-horizontal end)
# 
# LON,LAT,DEP,See,Sen,Seu,Snn,Snu,Suu,SHmax,SHmax_unc,phi,R,Aphi,iso,dif,mss,S1,S2,S3,V1x,V1y,V1z,V2x,V2y,V2z,V3x,V3y,V3z,V1pl,V2pl,V3pl,V1azi,V2azi,V3azi
"-115.1999",34.4962,9,0.000183,-0.000194,0,7.4e-05,0,0,37.095,,0.819,0.181,1.181,8.6e-05,0.000403,0.000202,0.00033,0,-7.3e-05,-0.798,0.603,0,0,0,1,-0.603,-0.798,-0,0,90,-0,127.095,180,37.095
"-115.1999",34.5142,9,0.000209,-0.000201,0,5.3e-05,0,0,34.419,,0.803,0.197,1.197,8.7e-05,0.000432,0.000216,0.000347,0,-8.5e-05,-0.825,0.565,0,0,0,1,-0.565,-0.825,-0,0,90,-0,124.419,180,34.419
"-115.1999",34.5322,9,0.000234,-0.000209,0,3.2e-05,0,0,32.088,,0.788,0.212,1.212,8.9e-05,0.000463,0.000232,0.000365,0,-9.8e-05,-0.847,0.531,0,0,0,1,-0.531,-0.847,-0,0,90,-0,122.088,180,32.088
"-115.1999",34.5502,9,0.00026,-0.000216,0,1.2e-05,0,0,30.083,,0.773,0.227,1.227,9.1e-05,0.000497,0.000249,0.000385,0,-0.000113,-0.865,0.501,0,0,0,1,-0.501,-0.865,-0,0,90,-0,120.083,180,30.083
"-115.1999",34.5682,9,0.000285,-0.000223,0,-8e-06,0,0,28.352,,0.76,0.24,1.24,9.2e-05,0.000533,0.000266,0.000405,0,-0.000128,-0.88,0.475,0,0,0,1,-0.475,-0.88,-0,0,90,-0,118.352,180,28.352
"-115.1999",34.5861,9,0.00031,-0.000229,0,-2.7e-05,0,0,26.859,,0.748,0.252,1.252,9.4e-05,0.000569,0.000285,0.000426,0,-0.000143,-0.892,0.452,0,0,0,1,-0.452,-0.892,-0,0,90,-0,116.859,180,26.859
"-115.1999",34.6041,9,0.000334,-0.000236,0,-4.7e-05,0,0,25.551,,0.737,0.263,1.263,9.6e-05,0.000607,0.000303,0.000447,0,-0.000159,-0.902,0.431,0,0,0,1,-0.431,-0.902,-0,0,90,-0,115.551,180,25.551
"-115.1999",34.6221,9,0.000359,-0.000243,0,-6.6e-05,0,0,24.394,,0.728,0.272,1.272,9.8e-05,0.000645,0.000322,0.000469,0,-0.000176,-0.911,0.413,0,0,0,1,-0.413,-0.911,-0,0,90,-0,114.394,180,24.394
"-115.1999",34.6401,9,0.000383,-0.000247,0,-8.3e-05,0,0,23.35,,0.721,0.279,1.279,0.0001,0.00068,0.00034,0.00049,0,-0.00019,-0.918,0.396,0,0,0,1,-0.396,-0.918,-0,0,90,-0,113.35,180,23.35
"-115.1999",34.6581,9,0.000401,-0.000244,0,-9.2e-05,0,0,22.374,,0.722,0.278,1.278,0.000103,0.000694,0.000347,0.000502,0,-0.000193,-0.925,0.381,0,0,0,1,-0.381,-0.925,-0,0,90,-0,112.374,180,22.374
"-115.1999",34.6761,9,0.000416,-0.000238,0,-9.7e-05,0,0,21.438,,0.728,0.272,1.272,0.000106,0.000699,0.00035,0.000509,0,-0.00019,-0.931,0.365,0,0,0,1,-0.365,-0.931,-0,0,90,-0,111.438,180,21.438
"-115.1999",34.6941,9,0.00043,-0.000232,0,-0.000101,0,0,20.553,,0.733,0.267,1.267,0.00011,0.000706,0.000353,0.000517,0,-0.000188,-0.936,0.351,0,0,0,1,-0.351,-0.936,-0,0,90,-0,110.553,180,20.553
"-115.1999",34.7121,9,0.000445,-0.000227,0,-0.000106,0,0,19.726,,0.737,0.263,1.263,0.000113,0.000714,0.000357,0.000526,0,-0.000188,-0.941,0.338,0,0,0,1,-0.338,-0.941,-0,0,90,-0,109.726,180,19.726
"-115.1999",34.7301,9,0.00046,-0.000222,0,-0.000111,0,0,18.971,,0.741,0.259,1.259,0.000116,0.000724,0.000362,0.000536,0,-0.000187,-0.946,0.325,0,0,0,1,-0.325,-0.946,-0,0,90,-0,108.971,180,18.971
"-115.1999",34.748,9,0.000474,-0.000219,0,-0.000116,0,0,18.281,,0.744,0.256,1.256,0.000119,0.000734,0.000367,0.000546,0,-0.000188,-0.95,0.314,0,0,0,1,-0.314,-0.95,-0,0,90,-0,108.281,180,18.281
"-115.1999",34.766,9,0.000488,-0.000215,0,-0.00012,0,0,17.643,,0.747,0.253,1.253,0.000123,0.000744,0.000372,0.000556,0,-0.000188,-0.953,0.303,0,0,0,1,-0.303,-0.953,-0,0,90,-0,107.643,180,17.643
"-115.1999",34.784,9,0.000501,-0.000212,0,-0.000124,0,0,17.054,,0.75,0.25,1.25,0.000126,0.000755,0.000378,0.000566,0,-0.000189,-0.956,0.293,0,0,0,1,-0.293,-0.956,-0,0,90,-0,107.054,180,17.054
"-115.1999",34.802,9,0.000514,-0.000209,0,-0.000128,0,0,16.511,,0.752,0.248,1.248,0.000129,0.000766,0.000383,0.000576,0,-0.00019,-0.959,0.284,0,0,0,1,-0.284,-0.959,-0,0,90,-0,106.511,180,16.511
"-115.1999",34.82,9,0.000526,-0.000206,0,-0.000132,0,0,16.011,,0.754,0.246,1.246,0.000132,0.000776,0.000388,0.000585,0,-0.000191,-0.961,0.276,0,0,0,1,-0.276,-0.961,-0,0,90,-0,106.011,180,16.011
"-115.1999",34.838,9,0.000538,-0.000203,0,-0.000135,0,0,15.55,,0.757,0.243,1.243,0.000134,0.000786,0.000393,0.000595,0,-0.000191,-0.963,0.268,0,0,0,1,-0.268,-0.963,-0,0,90,-0,105.55,180,15.55
"-115.1999",34.856,9,0.000549,-0.0002,0,-0.000137,0,0,15.128,,0.759,0.241,1.241,0.000137,0.000795,0.000397,0.000603,0,-0.000192,-0.965,0.261,0,0,0,1,-0.261,-0.965,-0,0,90,-0,105.128,180,15.128
"-115.1999",34.874,9,0.000559,-0.000197,0,-0.000139,0,0,14.743,,0.761,0.239,1.239,0.00014,0.000802,0.000401,0.000611,0,-0.000191,-0.967,0.254,0,0,0,1,-0.254,-0.967,-0,0,90,-0,104.743,180,14.743
"-115.1999",34.892,9,0.000568,-0.000195,0,-0.000141,0,0,14.395,,0.764,0.236,1.236,0.000142,0.000808,0.000404,0.000618,0,-0.000191,-0.969,0.249,0,0,0,1,-0.249,-0.969,-0,0,90,-0,104.395,180,14.395
"-115.1999",34.9099,9,0.000575,-0.000192,0,-0.000141,0,0,14.088,,0.767,0.233,1.233,0.000145,0.000812,0.000406,0.000623,0,-0.000189,-0.97,0.243,0,0,0,1,-0.243,-0.97,-0,0,90,-0,104.088,180,14.088
"-115.1999",34.9279,9,0.000581,-0.000189,0,-0.00014,0,0,13.822,,0.771,0.229,1.229,0.000147,0.000814,0.000407,0.000627,0,-0.000187,-0.971,0.239,0,0,0,1,-0.239,-0.971,-0,0,90,-0,103.822,180,13.822
"-115.1999",34.9459,9,0.000584,-0.000185,0,-0.000138,0,0,13.604,,0.775,0.225,1.225,0.000149,0.000811,0.000406,0.000629,0,-0.000182,-0.972,0.235,0,0,0,1,-0.235,-0.972,-0,0,90,-0,103.604,180,13.604
"-115.1999",34.9639,9,0.000584,-0.000182,0,-0.000133,0,0,13.447,,0.781,0.219,1.219,0.00015,0.000803,0.000402,0.000627,0,-0.000176,-0.973,0.233,0,0,0,1,-0.233,-0.973,-0,0,90,-0,103.447,180,13.447
"-115.1999",34.9819,9,0.000579,-0.000177,0,-0.000125,0,0,13.372,,0.788,0.212,1.212,0.000151,0.000788,0.000394,0.000621,0,-0.000167,-0.973,0.231,0,0,0,1,-0.231,-0.973,-0,0,90,-0,103.372,180,13.372
"-115.1999",34.9999,9,0.00057,-0.000172,0,-0.000114,0,0,13.353,,0.797,0.203,1.203,0.000152,0.000765,0.000383,0.00061,0,-0.000155,-0.973,0.231,0,0,0,1,-0.231,-0.973,-0,0,90,-0,103.353,180,13.353
"-115.1999",35.0179,9,0.000557,-0.000166,0,-0.000103,0,0,13.361,,0.808,0.192,1.192,0.000151,0.000739,0.000369,0.000596,0,-0.000142,-0.973,0.231,0,0,0,1,-0.231,-0.973,-0,0,90,-0,103.361,180,13.361
"-115.1999",35.0359,9,0.000548,-0.000161,0,-9.6e-05,0,0,13.269,,0.814,0.186,1.186,0.000151,0.00072,0.00036,0.000586,0,-0.000134,-0.973,0.23,0,0,0,1,-0.23,-0.973,-0,0,90,-0,103.269,180,13.269
"-115.1999",35.0539,9,0.00054,-0.000156,0,-9e-05,0,0,13.161,,0.82,0.18,1.18,0.00015,0.000703,0.000352,0.000577,0,-0.000126,-0.974,0.228,0,0,0,1,-0.228,-0.974,-0,0,90,-0,103.161,180,13.161
"-115.1999",35.0718,9,0.000532,-0.000151,0,-8.4e-05,0,0,13.07,,0.827,0.173,1.173,0.000149,0.000686,0.000343,0.000567,0,-0.000119,-0.974,0.226,0,0,0,1,-0.226,-0.974,-0,0,90,-0,103.07,180,13.07
"-115.1999",35.0898,9,0.000523,-0.000146,0,-7.7e-05,0,0,12.99,,0.834,0.166,1.166,0.000149,0.000668,0.000334,0.000557,0,-0.000111,-0.974,0.225,0,0,0,1,-0.225,-0.974,-0,0,90,-0,102.99,180,12.99
"-115.1999",35.1078,9,0.000514,-0.000142,0,-7.1e-05,0,0,12.917,,0.841,0.159,1.159,0.000148,0.00065,0.000325,0.000546,0,-0.000103,-0.975,0.224,0,0,0,1,-0.224,-0.975,-0,0,90,-0,102.917,180,12.917
"-115.1999",35.1258,9,0.000504,-0.000137,0,-6.4e-05,0,0,12.851,,0.848,0.152,1.152,0.000147,0.000631,0.000315,0.000535,0,-9.6e-05,-0.975,0.222,0,0,0,1,-0.222,-0.975,-0,0,90,-0,102.851,180,12.851
"-115.1999",35.1438,9,0.000494,-0.000132,0,-5.8e-05,0,0,12.792,,0.857,0.143,1.143,0.000145,0.000612,0.000306,0.000524,0,-8.8e-05,-0.975,0.221,0,0,0,1,-0.221,-0.975,-0,0,90,-0,102.792,180,12.792
"-115.1999",35.1618,9,0.000484,-0.000127,0,-5.1e-05,0,0,12.739,,0.865,0.135,1.135,0.000144,0.000593,0.000296,0.000513,0,-8e-05,-0.975,0.221,0,0,0,1,-0.221,-0.975,-0,0,90,-0,102.739,180,12.739
"-115.1999",35.1798,9,0.000474,-0.000123,0,-4.4e-05,0,0,12.694,,0.875,0.125,1.125,0.000143,0.000573,0.000287,0.000501,0,-7.2e-05,-0.976,0.22,0,0,0,1,-0.22,-0.976,-0,0,90,-0,102.694,180,12.694
"-115.1999",35.1978,9,0.000463,-0.000118,0,-3.7e-05,0,0,12.66,,0.884,0.116,1.116,0.000142,0.000554,0.000277,0.00049,0,-6.4e-05,-0.976,0.219,0,0,0,1,-0.219,-0.976,-0,0,90,-0,102.66,180,12.66
"-115.1999",35.2158,9,0.000452,-0.000114,0,-3e-05,0,0,12.643,,0.895,0.105,1.105,0.00014,0.000533,0.000267,0.000477,0,-5.6e-05,-0.976,0.219,0,0,0,1,-0.219,-0.976,-0,0,90,-0,102.643,180,12.643
"-115.1999",35.2337,9,0.00044,-0.00011,0,-2.3e-05,0,0,12.657,,0.906,0.094,1.094,0.000139,0.000513,0.000256,0.000465,0,-4.8e-05,-0.976,0.219,0,0,0,1,-0.219,-0.976,-0,0,90,-0,102.657,180,12.657
"-115.1999",35.2517,9,0.000427,-0.000105,0,-1.6e-05,0,0,12.727,,0.918,0.082,1.082,0.000137,0.000491,0.000245,0.00045,0,-4e-05,-0.975,0.22,0,0,0,1,-0.22,-0.975,-0,0,90,-0,102.727,180,12.727
"-115.1782",32.6254,9,0.003693,0.000242,0,-0.010721,0,0,-0.962,,0.256,0.744,1.744,-0.002342,0.014422,0.007211,0.003697,0,-0.010725,-1,-0.017,-0,0,0,1,-0.017,1,0,-0,90,0,89.038,180,179.038
"-115.1782",32.6434,9,0.003888,0.000315,0,-0.010495,0,0,-1.255,,0.271,0.729,1.729,-0.002202,0.014396,0.007198,0.003895,0,-0.010502,-1,-0.022,-0,0,0,1,-0.022,1,0,-0,90,0,88.745,180,178.745
"-115.1782",32.6613,9,0.003838,0.000454,0,-0.010133,0,0,-1.861,,0.275,0.725,1.725,-0.002098,0.014,0.007,0.003853,0,-0.010147,-0.999,-0.032,-0,0,0,1,-0.032,0.999,0,-0,90,0,88.139,180,178.139
"-115.1782",32.6793,9,0.003708,0.000373,0,-0.009716,0,0,-1.59,,0.277,0.723,1.723,-0.002003,0.013445,0.006722,0.003718,0,-0.009727,-1,-0.028,-0,0,0,1,-0.028,1,0,-0,90,0,88.41,180,178.41
"-115.1782",32.6973,9,0.003633,0.000222,0,-0.009304,0,0,-0.984,,0.281,0.719,1.719,-0.001891,0.012945,0.006472,0.003637,0,-0.009308,-1,-0.017,-0,0,0,1,-0.017,1,0,-0,90,0,89.016,180,179.016
"-115.1782",32.7153,9,0.003712,8.3e-05,0,-0.009026,0,0,-0.372,,0.291,0.709,1.709,-0.001771,0.01274,0.00637,0.003713,0,-0.009027,-1,-0.006,-0,0,0,1,-0.006,1,0,-0,90,0,89.628,180,179.628
"-115.1782",32.7333,9,0.003891,-3.4e-05,0,-0.00882,0,0,0.151,,0.306,0.694,1.694,-0.001643,0.012711,0.006355,0.003891,0,-0.00882,-1,0.003,0,0,0,1,0.003,1,0,0,90,0,90.151,180,180.151
"-115.1782",32.7513,9,0.004159,-0.00011,0,-0.008664,0,0,0.491,,0.324,0.676,1.676,-0.001502,0.012825,0.006412,0.00416,0,-0.008665,-1,0.009,0,0,0,1,0.009,1,0,0,90,0,90.491,180,180.491
"-115.1782",32.7693,9,0.004533,-0.000124,0,-0.008556,0,0,0.545,,0.346,0.654,1.654,-0.001341,0.013091,0.006545,0.004534,0,-0.008557,-1,0.01,0,0,0,1,0.01,1,0,0,90,0,90.545,180,180.545
"-115.1782",32.7873,9,0.004911,-0.000108,0,-0.008409,0,0,0.464,,0.369,0.631,1.631,-0.001166,0.013321,0.006661,0.004912,0,-0.008409,-1,0.008,0,0,0,1,0.008,1,0,0,90,0,90.464,180,180.464
"-115.1782",32.8053,9,0.004631,-0.000336,0,-0.007784,0,0,1.549,,0.373,0.627,1.627,-0.001051,0.012433,0.006217,0.00464,0,-0.007793,-1,0.027,0,0,0,1,0.027,1,0,0,90,0,91.549,180,181.549
"-115.1782",32.8232,9,0.004535,-0.000471,0,-0.007234,0,0,2.286,,0.386,0.614,1.614,-0.0009,0.011807,0.005903,0.004554,0,-0.007253,-0.999,0.04,0,0,0,1,0.04,0.999,0,0,90,0,92.286,180,182.286
"-115.1782",32.8412,9,0.004581,-0.000541,0,-0.006795,0,0,2.717,,0.403,0.597,1.597,-0.000738,0.011428,0.005714,0.004607,0,-0.006821,-0.999,0.047,0,0,0,1,0.047,0.999,0,0,90,0,92.717,180,182.717
"-115.1782",32.8592,9,0.004711,-0.00056,0,-0.006452,0,0,2.864,,0.422,0.578,1.578,-0.00058,0.011219,0.00561,0.004739,0,-0.00648,-0.999,0.05,0,0,0,1,0.05,0.999,0,0,90,0,92.864,180,182.864
"-115.1782",32.8772,9,0.004902,-0.00052,0,-0.006201,0,0,2.678,,0.442,0.558,1.558,-0.000433,0.011152,0.005576,0.004927,0,-0.006225,-0.999,0.047,0,0,0,1,0.047,0.999,0,0,90,0,92.678,180,182.678
"-115.1782",32.8952,9,0.005126,-0.000416,0,-0.006013,0,0,2.136,,0.46,0.54,1.54,-0.000296,0.01117,0.005585,0.005142,0,-0.006028,-0.999,0.037,0,0,0,1,0.037,0.999,0,0,90,0,92.136,180,182.136
"-115.1782",32.9132,9,0.005248,-0.000324,0,-0.005791,0,0,1.681,,0.475,0.525,1.525,-0.000181,0.011058,0.005529,0.005258,0,-0.0058,-1,0.029,0,0,0,1,0.029,1,0,0,90,0,91.681,180,181.681
"-115.1782",32.9312,9,0.005213,-0.000315,0,-0.00547,0,0,1.69,,0.488,0.512,1.512,-8.6e-05,0.010701,0.00535,0.005222,0,-0.005479,-1,0.029,0,0,0,1,0.029,1,0,0,90,0,91.69,180,181.69
"-115.1782",32.9492,9,0.005067,-0.000359,0,-0.005118,0,0,2.016,,0.497,0.503,1.503,-1.7e-05,0.01021,0.005105,0.005079,0,-0.00513,-0.999,0.035,0,0,0,1,0.035,0.999,0,0,90,0,92.016,180,182.016
"-115.1782",32.9672,9,0.004827,-0.00043,0,-0.004747,0,0,2.568,,0.504,0.496,1.496,2.7e-05,0.009612,0.004806,0.004846,0,-0.004766,-0.999,0.045,0,0,0,1,-0.045,-0.999,-0,0,90,-0,92.568,180,2.568
"-115.1782",32.9851,9,0.00454,-0.000502,0,-0.004392,0,0,3.206,,0.508,0.492,1.492,4.9e-05,0.008988,0.004494,0.004568,0,-0.004421,-0.998,0.056,0,0,0,1,-0.056,-0.998,-0,0,90,-0,93.206,180,3.206
"-115.1782",33.0031,9,0.004238,-0.00054,0,-0.004083,0,0,3.698,,0.509,0.491,1.491,5.2e-05,0.008391,0.004196,0.004273,0,-0.004118,-0.998,0.064,0,0,0,1,-0.064,-0.998,-0,0,90,-0,93.698,180,3.698
"-115.1782",33.0211,9,0.003946,-0.000546,0,-0.003825,0,0,4.001,,0.508,0.492,1.492,4e-05,0.007847,0.003924,0.003984,0,-0.003863,-0.998,0.07,0,0,0,1,-0.07,-0.998,-0,0,90,-0,94.001,180,4.001
"-115.1782",33.0391,9,0.003719,-0.000483,0,-0.003675,0,0,3.721,,0.503,0.497,1.497,1.5e-05,0.007457,0.003728,0.003751,0,-0.003706,-0.998,0.065,0,0,0,1,-0.065,-0.998,-0,0,90,-0,93.721,180,3.721
"-115.1782",33.0571,9,0.003609,-0.000387,0,-0.003638,0,0,3.049,,0.498,0.502,1.502,-1e-05,0.007288,0.003644,0.003629,0,-0.003658,-0.999,0.053,0,0,0,1,0.053,0.999,0,0,90,0,93.049,180,183.049
"-115.1782",33.0751,9,0.003538,-0.000339,0,-0.003598,0,0,2.712,,0.496,0.504,1.504,-2e-05,0.007169,0.003584,0.003554,0,-0.003614,-0.999,0.047,0,0,0,1,0.047,0.999,0,0,90,0,92.712,180,182.712
"-115.1782",33.0931,9,0.003456,-0.00033,0,-0.003524,0,0,2.699,,0.495,0.505,1.505,-2.3e-05,0.007011,0.003505,0.003471,0,-0.003539,-0.999,0.047,0,0,0,1,0.047,0.999,0,0,90,0,92.699,180,182.699
"-115.1782",33.1111,9,0.003365,-0.000343,0,-0.003429,0,0,2.879,,0.495,0.505,1.505,-2.2e-05,0.006828,0.003414,0.003382,0,-0.003447,-0.999,0.05,0,0,0,1,0.05,0.999,0,0,90,0,92.879,180,182.879
"-115.1782",33.1291,9,0.003266,-0.00037,0,-0.003321,0,0,3.202,,0.496,0.504,1.504,-1.8e-05,0.006629,0.003314,0.003287,0,-0.003342,-0.998,0.056,0,0,0,1,0.056,0.998,0,0,90,0,93.202,180,183.202
"-115.1782",33.147,9,0.003162,-0.000407,0,-0.003201,0,0,3.646,,0.497,0.503,1.503,-1.3e-05,0.006415,0.003207,0.003188,0,-0.003227,-0.998,0.064,0,0,0,1,0.064,0.998,0,0,90,0,93.646,180,183.646
"-115.1782",33.165,9,0.003048,-0.000453,0,-0.003066,0,0,4.219,,0.499,0.501,1.501,-6e-06,0.006181,0.003091,0.003082,0,-0.003099,-0.997,0.074,0,0,0,1,0.074,0.997,0,0,90,0,94.219,180,184.219
"-115.1782",33.183,9,0.002925,-0.000487,0,-0.002889,0,0,4.752,,0.503,0.497,1.497,1.2e-05,0.005895,0.002947,0.002965,0,-0.00293,-0.997,0.083,0,0,0,1,-0.083,-0.997,-0,0,90,-0,94.752,180,4.752
"-115.1782",33.201,9,0.002832,-0.00046,0,-0.002653,0,0,4.763,,0.516,0.484,1.484,6e-05,0.005562,0.002781,0.002871,0,-0.002691,-0.997,0.083,0,0,0,1,-0.083,-0.997,-0,0,90,-0,94.763,180,4.763
"-115.1782",33.219,9,0.002789,-0.000428,0,-0.002459,0,0,4.627,,0.531,0.469,1.469,0.00011,0.005318,0.002659,0.002824,0,-0.002494,-0.997,0.081,0,0,0,1,-0.081,-0.997,-0,0,90,-0,94.627,180,4.627
"-115.1782",33.237,9,0.002774,-0.000401,0,-0.002304,0,0,4.489,,0.546,0.454,1.454,0.000157,0.005141,0.002571,0.002806,0,-0.002336,-0.997,0.078,0,0,0,1,-0.078,-0.997,-0,0,90,-0,94.489,180,4.489
"-115.1782",33.255,9,0.002774,-0.000379,0,-0.002171,0,0,4.357,,0.56,0.44,1.44,0.000201,0.005003,0.002502,0.002803,0,-0.0022,-0.997,0.076,0,0,0,1,-0.076,-0.997,-0,0,90,-0,94.357,180,4.357
"-115.1782",33.273,9,0.002783,-0.00036,0,-0.002049,0,0,4.235,,0.575,0.425,1.425,0.000245,0.004886,0.002443,0.00281,0,-0.002076,-0.997,0.074,0,0,0,1,-0.074,-0.997,-0,0,90,-0,94.235,180,4.235
"-115.1782",33.291,9,0.002795,-0.000343,0,-0.001932,0,0,4.132,,0.59,0.41,1.41,0.000288,0.004777,0.002389,0.00282,0,-0.001957,-0.997,0.072,0,0,0,1,-0.072,-0.997,-0,0,90,-0,94.132,180,4.132
"-115.1782",33.3089,9,0.002805,-0.000329,0,-0.001814,0,0,4.055,,0.606,0.394,1.394,0.00033,0.004666,0.002333,0.002829,0,-0.001838,-0.997,0.071,0,0,0,1,-0.071,-0.997,-0,0,90,-0,94.055,180,4.055
"-115.1782",33.3269,9,0.00281,-0.000317,0,-0.00169,0,0,4.015,,0.623,0.377,1.377,0.000373,0.004545,0.002272,0.002832,0,-0.001712,-0.998,0.07,0,0,0,1,-0.07,-0.998,-0,0,90,-0,94.015,180,4.015
"-115.1782",33.3449,9,0.002808,-0.000303,0,-0.001552,0,0,3.956,,0.643,0.357,1.357,0.000419,0.004402,0.002201,0.002829,0,-0.001573,-0.998,0.069,0,0,0,1,-0.069,-0.998,-0,0,90,-0,93.956,180,3.956
"-115.1782",33.3629,9,0.002786,-0.000281,0,-0.001392,0,0,3.83,,0.665,0.335,1.335,0.000465,0.004216,0.002108,0.002805,0,-0.001411,-0.998,0.067,0,0,0,1,-0.067,-0.998,-0,0,90,-0,93.83,180,3.83
"-115.1782",33.3809,9,0.002761,-0.000258,0,-0.001242,0,0,3.675,,0.688,0.312,1.312,0.000506,0.004036,0.002018,0.002777,0,-0.001259,-0.998,0.064,0,0,0,1,-0.064,-0.998,-0,0,90,-0,93.675,180,3.675
"-115.1782",33.3989,9,0.002737,-0.000235,0,-0.001105,0,0,3.493,,0.711,0.289,1.289,0.000544,0.003871,0.001935,0.002752,0,-0.001119,-0.998,0.061,0,0,0,1,-0.061,-0.998,-0,0,90,-0,93.493,180,3.493
"-115.1782",33.4169,9,0.002716,-0.000213,0,-0.000981,0,0,3.291,,0.733,0.267,1.267,0.000578,0.003721,0.001861,0.002728,0,-0.000993,-0.998,0.057,0,0,0,1,-0.057,-0.998,-0,0,90,-0,93.291,180,3.291
"-115.1782",33.4349,9,0.002696,-0.000192,0,-0.000869,0,0,3.071,,0.755,0.245,1.245,0.000609,0.003585,0.001792,0.002706,0,-0.000879,-0.999,0.054,0,0,0,1,-0.054,-0.999,-0,0,90,-0,93.071,180,3.071
"-115.1782",33.4529,9,0.002675,-0.000171,0,-0.000765,0,0,2.833,,0.776,0.224,1.224,0.000636,0.003457,0.001729,0.002683,0,-0.000774,-0.999,0.049,0,0,0,1,-0.049,-0.999,-0,0,90,-0,92.833,180,2.833
"-115.1782",33.4708,9,0.002652,-0.00015,0,-0.00067,0,0,2.58,,0.797,0.203,1.203,0.000661,0.003336,0.001668,0.002659,0,-0.000677,-0.999,0.045,0,0,0,1,-0.045,-0.999,-0,0,90,-0,92.58,180,2.58
"-115.1782",33.4888,9,0.002628,-0.00013,0,-0.000581,0,0,2.31,,0.818,0.182,1.182,0.000682,0.003219,0.001609,0.002633,0,-0.000586,-0.999,0.04,0,0,0,1,-0.04,-0.999,-0,0,90,-0,92.31,180,2.31
"-115.1782",33.5068,9,0.002602,-0.000109,0,-0.000501,0,0,2.014,,0.838,0.162,1.162,0.0007,0.00311,0.001555,0.002606,0,-0.000504,-0.999,0.035,0,0,0,1,-0.035,-0.999,-0,0,90,-0,92.014,180,2.014
"-115.1782",33.5248,9,0.00258,-9e-05,0,-0.000435,0,0,1.713,,0.855,0.145,1.145,0.000715,0.00302,0.00151,0.002583,0,-0.000437,-1,0.03,0,0,0,1,-0.03,-1,-0,0,90,-0,91.713,180,1.713
"-115.1782",33.5428,9,0.00256,-7e-05,0,-0.000368,0,0,1.373,,0.874,0.126,1.126,0.000731,0.002931,0.001466,0.002562,0,-0.00037,-1,0.024,0,0,0,1,-0.024,-1,-0,0,90,-0,91.373,180,1.373
"-115.1782",33.5608,9,0.002538,-5.3e-05,0,-0.000294,0,0,1.078,,0.896,0.104,1.104,0.000748,0.002834,0.001417,0.002539,0,-0.000295,-1,0.019,0,0,0,1,-0.019,-1,-0,0,90,-0,91.078,180,1.078
"-115.1782",33.5788,9,0.002511,-3.7e-05,0,-0.00022,0,0,0.783,,0.919,0.081,1.081,0.000764,0.002732,0.001366,0.002512,0,-0.00022,-1,0.014,0,0,0,1,-0.014,-1,-0,0,90,-0,90.783,180,0.783
